filename,location_id,device_id,user_id,coordinate_x,coordinate_y,coordinate_z,direction,spec_centroid,spec_rolloff,spec_bandwidth,rmse,chroma,tempogram,max_amplitude,min_amplitude,mean_amplitude,standard_deviation,variance,skew,kurtosis,zero_crossing_rate,quantiles_10,quantiles_25,quantiles_50,quantiles_75,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,tof_mean_(peripheral_0),tof_mean_(peripheral_1),tof_mean_(peripheral_2),tof_min_(peripheral_0),tof_min_(peripheral_1),tof_min_(peripheral_2),tof_max_(peripheral_0),tof_max_(peripheral_1),tof_max_(peripheral_2),tof_std_(peripheral_0),tof_std_(peripheral_1),tof_std_(peripheral_2),tof_var_(peripheral_0),tof_var_(peripheral_1),tof_var_(peripheral_2),rssi_mean_(peripheral_0),rssi_mean_(peripheral_1),rssi_mean_(peripheral_2),rssi_min_(peripheral_0),rssi_min_(peripheral_1),rssi_min_(peripheral_2),rssi_max_(peripheral_0),rssi_max_(peripheral_1),rssi_max_(peripheral_2),rssi_std_(peripheral_0),rssi_std_(peripheral_1),rssi_std_(peripheral_2),rssi_var_(peripheral_0),rssi_var_(peripheral_1),rssi_var_(peripheral_2),pde_mean_(peripheral_0),pde_mean_(peripheral_1),pde_mean_(peripheral_2),pde_min_(peripheral_0),pde_min_(peripheral_1),pde_min_(peripheral_2),pde_max_(peripheral_0),pde_max_(peripheral_1),pde_max_(peripheral_2),pde_std_(peripheral_0),pde_std_(peripheral_1),pde_std_(peripheral_2),pde_var_(peripheral_0),pde_var_(peripheral_1),pde_var_(peripheral_2)
record_0012.wav,Arena,5817,user_01,1.31,4.37,0.43,NE,1882.71060007393,4704.17668269231,2509.60472586342,0.014554892666638,0.379410743713379,0.139238430179676,0.236422091722488,-0.309942215681076,-0.000130452928715,0.024763805791736,0.000613246113062,-0.979905681776186,24.5611137096623,3520,-0.01038868566975,-0.004772737040184,-0.000260777844233,0.004917322774418,112.22770690918,3.8733012676239,8.991943359375,14.1612319946289,15.254566192627,6.10370349884033,3.75097751617432,0.884329259395599,11.491494178772,-3.14927506446838,3.92833161354065,-7.06561183929443,1.52700054645538,-4.88617563247681,2.1031391620636,-4.67074298858643,5.78785705566406,-1.5830717086792,9.11402034759522,979.16,937.4925,921.86625,937.49,812.49,812.49,1062.5,1062.5,1062.5,58.9302791440869,88.3918832175783,74.9372133751816,3472.7778,7813.12501875,5615.5859484375,-53.6666666666667,-57.5,-48.25,-57.0,-65.0,-58.0,-52.0,-50.0,-46.0,2.35702260395516,5.85234995535981,3.89711431702997,5.55555555555555,34.25,15.1875,1309.0,1144.0,651.625,655.0,654.0,651.0,1965.0,1308.0,653.0,534.80713034389,282.901926469227,0.695970545353753,286018.666666667,80033.5,0.484375
record_0013.wav,Arena,5817,user_01,1.1,3.87,0.73,N,1927.27494275119,4847.62094350962,2546.99369725917,0.012885421514511,0.405133277177811,0.137914110805198,0.300578594207764,-0.237618118524551,-0.000243147485889,0.021618872880936,0.000467375677545,0.06760640204689,22.6653243719722,3953,-0.00956269428134,-0.004710785578936,-0.000518109474797,0.004248592420481,111.932136535645,4.85911798477173,6.97983407974243,12.368257522583,15.9891977310181,4.20191478729248,2.88112926483154,1.07721304893494,11.9790868759155,-5.80599880218506,5.03129577636719,-5.67162609100342,1.15557110309601,-4.99857950210571,5.26212406158447,-6.02138471603394,6.47162818908691,0.118232846260071,9.18497467041016,912.492,870.826666666667,887.49,812.49,562.5,812.49,1187.5,1187.5,937.49,145.777570346058,169.969605191307,61.2372435695795,21251.100016,28889.6666888889,3750.0,-54.2,-54.8666666666667,-48.6,-56.0,-61.0,-52.0,-50.0,-46.0,-44.0,2.22710574513201,5.47560245290162,2.87054001888146,4.96,29.9822222222222,8.24,1176.6,1132.6,651.4,655.0,654.0,651.0,1307.0,1308.0,652.0,260.8,288.607184017769,0.489897948556636,68016.64,83294.1066666667,0.24
record_0014.wav,Arena,5817,user_01,0.95,2.95,0.37,W,1911.39013825893,4811.59423828125,2562.52674851617,0.012036120519042,0.403717011213303,0.163328089008491,0.179446637630463,-0.156092405319214,0.000132647575811,0.019256139174104,0.000370798865333,0.754724942421695,14.816949391558,4027,-0.00938618183136,-0.00466112466529,-0.000563233508728,0.004145091050304,112.220390319824,6.86383724212647,7.06519746780396,12.0638084411621,18.0491943359375,2.47286796569824,3.40087246894836,-0.315205514431,11.271110534668,-5.85147285461426,6.98323488235474,-5.72995042800903,1.69390153884888,-4.69038343429565,4.05253648757935,-5.59190940856934,5.61414813995361,-1.29234230518341,10.1510162353516,968.7425,824.992,848.204285714286,937.49,562.5,687.49,1062.5,1187.5,937.49,54.1309178635463,162.500615432681,87.4817765279706,2930.15626875,26406.450016,7653.0612244898,-55.25,-55.1,-51.4285714285714,-63.0,-62.0,-57.0,-51.0,-51.0,-47.0,4.60298815988049,3.98622628559895,3.33197251134017,21.1875,15.89,11.1020408163265,1306.75,1110.7,651.285714285714,1306.0,653.0,651.0,1307.0,1308.0,652.0,0.433012701892219,299.199281416249,0.451753951452626,0.1875,89520.21,0.204081632653061
record_0015.wav,Arena,5817,user_01,1.57,1.41,-0.78,SW,1948.63072102987,4930.77223557692,2567.10560658248,0.014431525953114,0.394895255565643,0.133406747334209,0.216960623860359,-0.246665820479393,-1.34546553454129e-05,0.024890268221498,0.000619525439106,0.090852163844996,16.7794718968644,3950,-0.009909634944052,-0.00459172623232,-0.000343031846569,0.00451009045355,110.96061706543,4.82801055908203,6.86630058288574,12.8499479293823,18.4152202606201,4.02082824707031,3.24685096740723,-1.29493737220764,10.5741958618164,-4.01502990722656,8.00436973571777,-6.61805248260498,0.640167057514191,-4.85659456253052,3.01726984977722,-5.81915950775147,5.85894298553467,-0.515896141529083,9.68988704681397,916.658333333333,937.493333333333,833.323333333333,812.49,687.49,687.49,1062.5,1187.5,937.49,85.9008634835659,144.34141632486,85.8980338670346,7378.95834722222,20834.4444666667,7378.47222222222,-56.8333333333333,-56.2222222222222,-54.6666666666667,-62.0,-61.0,-57.0,-50.0,-53.0,-52.0,4.21966296705739,3.39207500499417,2.05480466765633,17.8055555555556,11.5061728395062,4.22222222222222,1198.33333333333,1162.0,651.666666666667,655.0,654.0,651.0,1308.0,1308.0,653.0,242.986739464432,271.538415534729,0.74535599249993,59042.5555555555,73733.1111111111,0.555555555555556
record_0016.wav,Arena,5817,user_01,1.46,1.54,-0.65,W,1977.38423958115,5092.43689903846,2628.94357624297,0.01040974445641,0.386925101280212,0.192949921418406,0.183079704642296,-0.225521147251129,-0.000200249793124,0.017203144729137,0.000295948208077,0.652831529616092,23.1354564267801,3965,-0.008311569690704,-0.004407084197737,-0.000464160359115,0.003959690104239,107.704940795898,7.82872533798218,8.36678218841553,14.6917371749878,20.926872253418,2.40172553062439,3.252201795578,-0.824900090694428,10.4538679122925,-4.94492435455322,7.46257591247559,-6.37732887268066,1.01619577407837,-5.30180025100708,3.68924832344055,-5.32656335830689,5.83321714401245,0.041143976151943,10.2559080123901,822.9075,833.323333333333,729.156666666667,562.5,812.49,687.49,937.49,937.49,812.49,129.68478079077,46.5847495312456,58.925565098879,16818.14236875,2170.13888888889,3472.22222222222,-56.4166666666667,-53.3333333333333,-55.6666666666667,-68.0,-55.0,-62.0,-49.0,-51.0,-48.0,6.48663155180629,1.49071198499986,5.79271573232759,42.0763888888889,2.22222222222222,33.5555555555556,1253.33333333333,1197.83333333333,651.666666666667,654.0,653.0,651.0,1965.0,1308.0,652.0,419.25436458339,243.657831577171,0.471404520791032,175774.222222222,59369.1388888889,0.222222222222222
record_0017.wav,Arena,5817,user_01,1.46,1.55,-0.68,W,1946.62144222184,4887.45736929087,2591.66675139176,0.011594353243709,0.380928546190262,0.15516941539136,0.238358482718468,-0.185041576623917,1.43574743560748e-05,0.018405063077807,0.000338746380294,0.447762096176832,19.5283426089581,3907,-0.009554145857692,-0.004671852453612,-0.000442874559667,0.004307081573643,111.367919921875,5.98864412307739,5.68520259857178,13.0155801773071,18.6416835784912,4.50030183792114,2.72830629348755,-0.287494421005249,11.2366733551025,-4.92018127441406,5.94576263427734,-6.91844463348389,0.816456735134125,-6.40816926956177,4.42711353302002,-6.00339555740356,6.2700252532959,-1.2189953327179,10.8460340499878,919.635714285714,919.632857142857,837.49,812.49,812.49,812.49,1062.5,1312.49,937.49,104.128060971251,169.407731794735,50.0,10842.6530816327,28698.9795918367,2500.0,-57.4285714285714,-56.4285714285714,-51.8,-63.0,-62.0,-57.0,-52.0,-50.0,-47.0,3.57998973889762,3.92272291935599,4.06939798987516,12.8163265306122,15.3877551020408,16.56,1213.57142857143,1213.14285714286,651.8,654.0,653.0,651.0,1307.0,1308.0,653.0,228.444339668398,228.679081791448,0.748331477354788,52186.8163265306,52294.1224489796,0.56
record_0018.wav,Arena,5817,user_01,1.98,1.76,-0.33,SW,2027.42109448175,5170.95027043269,2669.83894814128,0.01354247611016,0.389486610889435,0.142213243639992,0.284789592027664,-0.284880250692367,-0.000167887919815,0.024145802482963,0.000583019747864,0.119439094757615,25.5113718261206,4021,-0.00955199804157,-0.004900587722659,-0.000562192959478,0.004309431184083,106.284271240234,8.16158199310303,5.67128419876099,14.3087759017944,16.9618186950684,6.29480934143066,0.500771880149841,-0.214140444993973,9.5032377243042,-2.12743282318115,6.62877607345581,-5.40149879455566,0.671729385852814,-3.44682765007019,3.56147933006287,-5.71850824356079,5.45837211608887,-1.04077780246735,8.81332206726074,899.994,906.24,916.665,562.5,812.49,-187.49,1062.5,937.49,2187.5,148.430286747685,54.1265877365274,704.952470850577,22031.550024,2929.6875,496957.986158333,-56.9,-55.25,-63.6666666666667,-68.0,-60.0,-76.0,-52.0,-48.0,-47.0,5.52177507691141,4.76313972081441,9.86013297183269,30.49,22.6875,97.2222222222223,1045.9,1143.0,652.0,653.0,653.0,651.0,1308.0,1308.0,653.0,319.781628615529,282.903693860649,0.816496580927726,102260.29,80034.5,0.666666666666667
record_0019.wav,Arena,5817,user_01,3.26,2.22,0.61,NW,1915.78374401117,4826.25338040865,2561.52012392187,0.011577360332012,0.382640540599823,0.146049272547938,0.176003634929657,-0.198293194174766,-0.000266252201982,0.019012052565813,0.000361458136467,0.109553508685494,18.6380452395437,3923,-0.009198843035847,-0.004592352430336,-0.000389046806959,0.00419538107235,111.199668884277,6.41060256958008,7.0475606918335,13.5376529693604,17.5095996856689,3.62278318405151,1.87246680259705,-1.29678380489349,12.035195350647,-1.90124893188477,6.31868124008179,-5.83144283294678,1.46606659889221,-5.19546842575073,3.85100150108337,-5.24095249176025,5.77450609207153,-0.330770403146744,10.020751953125,830.348571428571,840.268888888889,916.658333333333,562.5,687.49,687.49,937.49,1062.5,1062.5,140.604562050411,128.802173933038,112.193099968561,19769.6428693878,16590.0000098765,12587.2916805556,-57.7142857142857,-56.2222222222222,-52.3333333333333,-65.0,-62.0,-58.0,-51.0,-52.0,-47.0,5.54756795398503,3.58322566591047,4.14996653266291,30.7755102040816,12.8395061728395,17.2222222222222,1213.71428571429,1234.55555555556,761.0,655.0,654.0,651.0,1308.0,1308.0,1308.0,228.09503926823,205.258704571741,244.6262455257,52027.3469387755,42131.1358024691,59842.0
record_0020.wav,Arena,5817,user_01,3.22,2.16,0.62,NW,1932.67331928447,4875.94538762019,2570.39081888447,0.010733729228377,0.389597028493881,0.155323712480776,0.143700629472732,-0.148291423916817,0.000143979414133,0.015786621719599,0.000249217438977,-0.091517203860791,13.2867912229926,4046,-0.00928812418133,-0.004431743174791,-3.66155909432564e-05,0.004856550367549,110.370697021484,5.44215106964111,8.86631393432617,11.9017915725708,18.7601833343506,4.86171674728394,3.10653972625732,0.098771430552006,12.5498342514038,-4.71543264389038,5.24824047088623,-6.87707328796387,3.46706676483154,-6.28631973266602,3.30035591125488,-5.06378841400147,6.99252653121948,-1.23278951644897,10.1768798828125,866.061428571429,973.208571428571,812.49,687.49,812.49,687.49,937.49,1062.5,937.49,91.0539198855854,87.4861506474141,72.1687836487032,8290.81632653061,7653.82655510204,5208.33333333333,-57.5714285714286,-52.8571428571429,-52.3333333333333,-66.0,-57.0,-57.0,-52.0,-50.0,-47.0,4.27140468220744,2.2314999074019,3.94405318873308,18.2448979591837,4.97959183673469,15.5555555555556,1307.0,1120.14285714286,651.833333333333,1307.0,654.0,651.0,1307.0,1307.0,653.0,0.0,294.814919457435,0.687184270936277,0.0,86915.8367346939,0.472222222222222
record_0021.wav,Arena,5817,user_01,3.02,1.92,0.69,N,1929.50808180373,4858.88446514423,2548.04322685667,0.010523112490773,0.395672619342804,0.151093039865693,0.136365234851837,-0.152210742235184,4.79434311273508e-05,0.015913279727101,0.000253232457908,-0.206302049735263,14.3218892613879,4118,-0.008779900148511,-0.00428862508852,-5.7318844483234e-05,0.004650358227082,110.722869873047,3.68220257759094,8.54621028900147,12.6453714370728,19.3714962005615,3.14617490768433,1.39787220954895,-1.19536912441254,12.0281572341919,-4.30997228622437,8.01599407196045,-5.82321643829346,0.37237161397934,-4.64684200286865,2.74867415428162,-5.01460313796997,6.59658479690552,-0.525156199932098,10.2943058013916,881.935555555556,798.602222222222,895.826666666667,812.49,562.5,812.49,1062.5,937.49,1062.5,85.6192043762653,109.358821599944,117.855844242966,7330.64815802469,11959.3518617284,13890.0000222222,-54.8888888888889,-55.5555555555556,-49.3333333333333,-60.0,-60.0,-50.0,-46.0,-53.0,-48.0,4.12160822022031,2.58676593929396,0.942809041582063,16.9876543209877,6.69135802469136,0.888888888888889,1162.22222222222,1089.66666666667,651.666666666667,654.0,654.0,651.0,1308.0,1308.0,652.0,271.389338109488,308.063124844388,0.471404520791032,73652.1728395062,94902.8888888889,0.222222222222222
